UGS,area,tree,grassland,water,herbaceous_wetland,mangroves,mean_ndvi,mean_ndwi,Pavilion_Picnic_Area,Kids_Playground,Body_of_water,Jog_Walk_path,Athletic_facility,Nature_Preserve,Dog_Park,Indoor_Outdoor_fitness_center,Biodiversity,y,LM_yfitOOB,LM_ResOOB,LM_yfitPred,LM_ResPred,LM_MSE,LM_Rsq100,LPerm,Local primary factor
Hollywood_Rotary Park,8.824832098,6.822706987,8.541435204,8.596917915,10.6334605,0,3.434254496,2.533074467,1.674055902,0.348551282,0.847509144,0.660249126,0.181610986,0,0.004285714,2.839137085,7.854919095,5,4,1,4.967,0.033,3.846067524,0.205045098,1,herbaceous_wetland
Hollywood_Zinkil Park,1.91098625,2.245841284,1.268878954,0.438904762,1.028279942,0,1.082652514,0.998695582,1.124467852,0.419660478,0,1.13161526,0.654416112,0.22402381,0.008024892,0.653435065,2.431355339,4,2.75,1.25,3.884238095,0.115761905,5.07713296,-0.061950121,1,Biodiversity
Lauderdale by the Sea_El Prado Park,2.25575333,3.880105186,2.197904221,0.078888584,0.936540793,0,1.471943432,2.456633131,1.028524309,0.670190296,0.490982504,0.310013889,0.963844475,0,0,0.050276099,3.444205309,5,4.24,0.76,4.997238095,0.002761905,3.436310126,-0.274956054,1,tree
Lauderdale by the Sea_Friedt Park,2.629665904,3.467077256,1.568653125,0.087217408,0.51207301,0,1.343141012,2.927462454,0.811198218,0.489718254,0.430990065,0.215959957,0.475118326,0,0,0.078603938,4.269698454,3,4.05625,-1.05625,3.250517857,-0.250517857,3.420028857,-0.2689153,1,Biodiversity
Lauderdale Lakes_Vincent Torres Memorial Park,1.96604458,2.701669553,1.7339662,0.286538087,1.017999431,0,0.575343656,0.498667596,0.689841492,0.368589702,0.084978702,0.323523338,0.491733045,0.093927295,0,0.1871057,0.82390694,4,3.883333333,0.116666667,3.976617063,0.023382937,1.125104598,0.111759528,1,tree
"Lauderdale Lakes_Willie L. Webb, Sr. Park",1.10775931,1.621484682,1.182340632,0.041922244,0.400991259,0,0.946892691,1.761678724,0.112217949,0.065066545,0.355598665,0.342853494,0.208895563,0.319625361,0,0.223654942,1.411684607,2,4,-2,2.025416667,-0.025416667,2.015103447,-0.429634202,10,mean_ndwi
Lauderhill_Herbert Sadkin Community Center,1.868790945,2.859522061,1.315190781,0.400434219,0.808556138,0,0.759313603,0.881834776,0.565565004,0.126726315,0.137498918,0.017995657,0.555905733,0,0,0.303959402,1.012649628,3,3.192307692,-0.192307692,2.998284091,0.001715909,1.202018476,0.278788914,1,tree
Lauderhill_Ilene Lieberman Botanical Gardens,2.832489677,2.674632853,5.306634185,0.037306638,0.99606728,0,4.800028028,5.755076743,2.271749056,3.053089716,1.004271978,0.077904762,2.802116217,0,0,0.685533383,3.568099484,4,2.95,1.05,3.943916667,0.056083333,4.382708584,-0.933547905,1,mean_ndwi
Lauderhill_Jackie Gleason Park,5.539195679,3.593873765,2.856739469,0.328521146,0.4679638,0,2.119114039,3.901035007,1.320472597,8.628200438,0.419883616,0.014285714,1.366197081,0,0,1.187571123,1.892230436,4,6.2,-2.2,4.286140693,-0.286140693,4.598294013,-0.198066678,1,Kids_Playground
Lauderhill_James D. Bradley Jr. Park,1.087694625,2.156848582,1.500975469,0.468851843,0.947260989,0,0.487306485,0.327064061,0.868450993,0.537084374,0.218788503,0.464732961,0.708169525,0.025190476,0,0.117451132,0.564416597,2,3.471604938,-1.471604938,2.240777778,-0.240777778,0.994674926,0.208781309,1,tree
Lauderhill_John E. Mullin Park & The Lauderhill Aquatic Center,0.610247364,1.857042444,0.852832279,0.097471306,0.402600455,0,1.119334984,1.47516958,0.124071429,0.183708319,0.336118035,0.206771909,1.060541625,0,0,0.131201493,1.64426973,3,6,-3,3.008166667,-0.008166667,2.508082028,-0.531096587,6,tree
Lauderhill_Lauderhill Sports Park,3.679228854,0.925049603,7.197026807,0,2.813988109,0,4.154911672,7.467395771,2.761110945,2.145340285,0.818982143,0.004285714,3.878250805,0,0,0.936267857,2.913490801,5,3.816666667,1.183333333,4.833015873,0.166984127,5.075244235,-0.553646194,1,mean_ndwi
Lauderhill_Maye Frances Brooks Jenkins Park,3.518449023,4.320454129,2.530260892,0.124621337,0.135790501,0,1.012155719,0.999034577,0.945214896,0.061751984,0.05580754,0.035821429,0.905933858,0,0,0.397804848,2.001228632,2,3.4,-1.4,2.109623016,-0.109623016,0.657901556,0.456065643,2,tree
Lauderhill_Ruth Rothkopf Park,3.810633311,3.872434066,6.203982171,0,1.228567322,0,2.524964633,6.408200369,2.07500981,4.159954101,0.473296648,0.043261905,2.974534896,0,0,0.511948413,2.80029798,2,4.7375,-2.7375,2.636250458,-0.636250458,4.487634687,-0.66502347,1,mean_ndwi
Lauderhill_St. George Community Park,1.944539363,2.764101274,1.888137987,0.74994783,0.716330836,0,0.929485514,0.739569653,0.692407523,0.068266775,0.399241397,0.018208333,0.721647394,0,0,0.197148213,0.650987748,4,3.138888889,0.861111111,4.018299603,-0.018299603,0.601751404,0.368161026,1,tree
Lauderhill_Veterans Park,6.841065004,2.489253705,2.383435634,0,0.96859904,0,2.550473735,4.421586414,0.745378358,5.8455806,0.175462662,0.055580919,1.294392052,0,0,1.099933206,2.390722958,4,3.369047619,0.630952381,3.932785714,0.067214286,4.129015421,-0.2144163,1,area
Lauderhill_Waterford Park,5.062929598,2.57878774,7.01286057,0,1.260276598,0,3.744042208,8.821614746,1.542225164,5.042474317,0.776603175,0.070200411,1.987337329,0,0,0.452642552,2.588656385,8,2.888888889,5.111111111,6.839166667,1.160833333,4.162602535,-0.64933308,1,mean_ndwi
Lauderhill_West Ken Lark Park,1.138008977,2.365864164,1.693083708,0.594467657,0.763628108,0,0.349690115,0.378856269,0.844775322,0.233278929,0.307068223,0.147994589,0.764010295,0,0,0.11709367,0.26242871,3,3.576960784,-0.576960784,3.10317298,-0.10317298,0.47269528,0.394719458,1,tree
Lauderhill_Westwind Park,5.243678488,3.925454129,5.354665584,0,1.180810523,0,4.497060523,8.473559538,0.524613622,5.209062798,0.206390873,0.088076923,1.409735348,0,0,1.907993146,3.266466686,4,3.233333333,0.766666667,3.958659091,0.041340909,4.822665365,-0.476326132,1,mean_ndwi
Lauderhill_Wolk Park,1.225431666,3.101884338,0.921170635,0.421508034,0.852430014,0,0.977030442,1.018575563,0.433436688,0.160091631,0.148472042,0.01540368,0.481215049,0,0,0.30056839,1.154682623,3,3.744444444,-0.744444444,3.081079365,-0.081079365,1.271826533,0.23690408,1,tree
Lighthouse Point_Dan Witt Park,5.654652029,5.48341188,5.614480811,0,0.282689061,0,1.080789239,1.111544775,0.407418137,3.645062965,0,0.658636336,0.434345418,1.282437229,0.000277778,0.070753968,6.463220613,3,3.125,-0.125,3.033672619,-0.033672619,3.006531615,-0.127449356,1,Biodiversity
Lighthouse Point_De Groff Park,3.088158272,3.012948662,0.874273851,1.868104631,1.889376679,0,2.712783356,2.778179723,0.818856158,0.817443473,1.915533092,1.274806013,0.47906352,0.366186522,0,0.037281746,4.845885254,4,2.5,1.5,3.940833333,0.059166667,3.990569354,-0.017014034,1,Biodiversity
Lighthouse Point_Frank McDonough Park,4.571064547,4.216378122,3.494095613,0.118127206,0.155617951,0,1.895819361,0.707326826,0.149694139,1.25788209,0,0.693775322,0.154025627,1.127075411,0.039794872,0.098394508,3.476791195,4,3.534615385,0.465384615,3.918537393,0.081462607,1.652838244,0.380185658,1,area
Margate_Centennial Park,3.857814366,1.106382728,1.220218087,0,0.317094517,0,2.035781496,1.11295356,0.097647228,0.057103938,0,0.30836748,1.335221848,0,0.100354229,0.016794872,1.077404901,3,4.5,-1.5,3.117870671,-0.117870671,3.154427263,-0.028617586,1,area
Margate_Coral Gate Park,4.706377206,5.359172439,0.848460415,0.604965507,4.848374709,0,0.586748293,2.430745796,0.000359307,0.838827339,0.121669081,0.00923539,0.059499792,0.654348027,3.21E-05,0.008207875,3.68614344,4,4,0,4.005,-0.005,2.758348762,0.140573828,1,tree
Margate_David Park,2.592899309,0.850455975,0.747317127,0,0.104758394,0,1.10242803,1.8317138,0.07284453,1.228807207,0.106019175,0.367073718,0.216150197,0.003787879,0.082372655,0.113965201,0.714188548,3,5.333333333,-2.333333333,3.086246032,-0.086246032,2.100555488,-0.091872902,1,area
Margate_Firefighters Park,2.772751055,2.570874431,0.874176851,0,2.46375444,0,2.704685967,3.93198063,0.069118728,0.840920496,0.022573413,0.215600955,0.278443237,1.903619963,0.04617026,0,3.722379176,4,3.72962963,0.27037037,4.040694444,-0.040694444,3.024532324,-0.087588678,1,mean_ndwi
Margate_Kaye Stevens Park,1.162032592,0.964197996,0.205417069,0,0.296396465,0,0.621642927,0.697292125,0.047296551,0.437765374,0.030176809,0.109470418,0.091801324,0.102227606,0.044526057,0.026922799,1.357958888,4,3.694791667,0.305208333,3.964541667,0.035458333,3.565503878,-0.101111492,1,Biodiversity
Margate_Margate Sports Complex,1.280434024,0.965040695,0.326966575,1.150105644,0.657272935,0,0.434469267,0.415467782,0.218224734,0.05391811,0.086246157,0.050910839,0.110810745,0.180194986,0.297405581,0.043665987,1.216659771,4,3.432121212,0.567878788,3.909795455,0.090204545,2.547669959,0.03427673,1,area
Margate_Serino Park,8.715818848,5.719491203,1.156141275,0,0.833811452,0,5.813913656,5.120825133,0.165660215,3.943717588,0.063626082,1.96058565,0.621531385,1.467143731,0.094369769,0.018181818,3.781920288,4,2.924509804,1.075490196,3.928630952,0.071369048,3.584559351,-0.140541612,1,area
Margate_Southeast Park,6.069416084,8.921352134,1.708577034,0,1.01570363,0,7.690138889,6.17546466,0.092041126,3.420412143,0.220272283,1.622137099,0.314547064,1.854171176,0.316260684,0.181217491,7.285728979,3,4.295,-1.295,3.019988095,-0.019988095,2.583298523,-0.051342422,1,tree
Margate_Southgate Park,5.04320671,3.796463314,1.526908328,0.578559219,0.84769006,0,3.615184857,5.291676712,0.173247724,5.904304237,0.529790626,0.894241855,0.434643981,0.641552531,0.013296703,0,1.587120047,3,3.113690476,-0.113690476,2.953916667,0.046083333,3.238207654,-0.030338799,1,Kids_Playground
Margate_Veterans Memorial Park,3.439965951,1.557560481,1.129590521,0.426974206,0.701557776,0,3.481299686,4.131018523,0.234062771,4.195682262,0.325670996,0.436830891,0.512318348,0.138295455,0,0,2.476770077,6,2.875,3.125,5.50152381,0.49847619,2.169929315,-0.026317919,1,Kids_Playground
Margate_Vinson Park,3.783745948,0.821471639,0.721442322,0,0.117678585,0,1.06633676,3.372304418,0.090101066,2.882008797,0.0701337,0.247361763,0.21403373,0.054701354,0.039211275,0.03072089,1.467670371,3,3.133333333,-0.133333333,3.033833333,-0.033833333,1.418536567,-0.273045637,1,area
Margate_Winfield Park,2.918116009,1.694532481,0.306845654,0,3.358950952,0,0.797757368,2.636082973,0.03330747,0.535689921,0.025681471,0.078517705,0.269030789,2.145170205,0.011967005,0.015777778,2.820453172,4,3.522727273,0.477272727,3.927535714,0.072464286,2.832172986,-0.166188877,1,herbaceous_wetland
Miramar_19th Street Park,5.51453022,6.860698357,5.354812146,5.111290293,2.918469184,0,1.35783973,2.154042596,2.299993534,1.312604479,3.677053114,1.83315454,0.526561661,4.664681319,0.097283147,0.509199106,1.413822289,4,2.006493506,1.993506494,3.75677381,0.24322619,5.072356632,-0.150318459,1,tree
Miramar_Ansin Sports Complex,2.558098193,0.912431,2.198694666,0.033785714,0.53221251,0,0.926918346,0.969168332,0.511652292,0.093882479,0.049285714,0.0770005,0.430111513,0,0.123147852,0.290274295,1.227415959,4,4,0,4.013777778,-0.013777778,2.409420359,-0.109601481,6,area
Miramar_Beauty Park,12.4055072,8.946603299,13.68288525,13.35239327,7.869574148,0,6.979610972,4.077252387,2.099731158,1.346646909,7.351282967,1.648392288,0.305649753,10.33627822,0.019967949,0.344796384,1.287061688,1,3.12962963,-2.12962963,1.377387057,-0.377387057,5.271760939,-0.195539738,1,grassland
Miramar_Beekman Park,6.498911977,2.998737637,6.295818418,0.945153347,1.252872752,0,2.74121448,3.042717213,2.056238844,0.069041084,1.475428238,0.336245671,0.617845266,0,0,0.354988276,2.370645924,3,2.454807692,0.545192308,2.893390873,0.106609127,1.596483509,0.238041962,1,area
Miramar_Bernard Park,5.897142594,2.315036186,3.337972791,1.130080461,0.994462343,0,2.415127664,2.531918914,2.712220946,0.008371795,0.478902237,0.245166667,1.025453283,0,0,0.156671717,1.454270022,1,2.216798942,-1.216798942,1.429285714,-0.429285714,1.402663997,0.291924425,1,area
Miramar_Civic Center Park,8.124671578,5.422829559,7.636859196,6.189381854,5.391255911,0,8.989407509,3.266998515,1.163093656,0.935626693,4.818982601,0.835986347,0.399952561,8.379628053,0,0,2.62886637,3,3.251960784,-0.251960784,3.052464646,-0.052464646,5.421741869,-0.090580261,1,mean_ndvi
Miramar_Fairway Park,3.287271035,2.395255342,2.098657301,1.40513549,1.091827423,0,7.683340049,3.663225844,0.316729951,0.072633658,1.343995837,0.445696928,0.390221306,0,0,0.008611111,2.003480242,3,2.028571429,0.971428571,2.85364362,0.14635638,2.177796791,0.014359211,1,mean_ndvi
Miramar_Flamingo Estates Park,5.588566808,3.403958028,3.77140207,5.734331058,6.812158897,0,2.966669636,1.357174895,0.117311286,0.037583777,1.356442308,0.315909951,0.281992063,0,0,0.963051157,3.299606796,3,3.277777778,-0.277777778,2.97556746,0.02443254,1.5272678,0.350756603,1,herbaceous_wetland
Miramar_Forzano Field,5.989895813,1.663901224,4.551150738,0.351566919,0.654112013,0,1.802463564,2.636259685,2.942478355,0.058125541,0.236758117,0.367470058,1.371226107,0,0,0.365741342,1.819739413,4,3.026923077,0.973076923,3.761444444,0.238555556,2.010445549,0.145357155,1,area
Miramar_Historic Miramar Aquatic Complex,8.429056943,7.419451313,9.726773255,7.097405678,7.927176032,0,10.88366378,3.332778569,0.263136905,0.833842421,4.160755952,0.483035326,0.374180098,5.102805195,0,0,2.13563191,5,2.454347826,2.545652174,4.278170788,0.721829212,5.527325984,-0.111818445,1,mean_ndvi
Miramar_Lakeshore Park,4.846834471,1.956335761,4.422128108,0.598422786,1.015488831,0,2.395885462,2.824551143,2.567272686,0.032565476,0.110411491,0.22355285,0.686368909,0,0,0.042288545,2.731185148,4,4.583333333,-0.583333333,4.139666667,-0.139666667,1.544406724,0.220371606,1,area
Miramar_Miramar Regional Park,1.848904734,3.814007756,2.337775502,3.583884615,2.979489941,0,0.989326729,0.90872515,0.136888584,0.113024032,0,0.014166167,0.052177128,0,0,0.217402126,0.802396368,6,3.354166667,2.645833333,5.746083333,0.253916667,2.168904574,0.272412204,1,tree
Miramar_Monarch Lakes Park,4.780629065,5.256992355,5.440219558,2.762275891,3.480113511,0,2.185712288,2.264145369,0.122741397,0.01397182,3.649226607,0.233883533,0.00107967,0,0,0.7835695,3.186894564,3,3,0,3.016480769,-0.016480769,1.46688846,0.358236299,1,grassland
Miramar_Perry Park-Wellman Field,8.17317735,8.457740995,10.20735978,6.730935592,7.395569944,0,8.786867119,4.561600164,1.090300699,0.722936896,6.041120879,0.95251443,0.309902431,8.388667582,0,0,2.133705489,2,3.750757576,-1.750757576,2.415237179,-0.415237179,6.010775056,-0.173106656,1,grassland
Miramar_River Run Park,6.604186758,2.394883755,4.637708555,0.445243715,1.26091027,0,1.374238095,2.364614608,2.799295038,0.032937271,0.370555389,0.13119697,0.661097097,0,0.232348665,0.393329365,2.962454448,4,3.95952381,0.04047619,3.974333333,0.025666667,1.96753782,0.183432921,1,area
Miramar_Sawyer Park,0.990642996,0.96779755,0.629698676,0,0.042061827,0,1.868571609,1.395862318,2.00834632,0.037718254,0,0.558908245,0.252957737,0,0,0.114647131,2.305473485,4,3,1,3.916636364,0.083363636,1.518643422,-0.077415941,1,Biodiversity
Miramar_Sheraton Park,6.544349123,4.150703435,5.840483419,1.028118756,2.036828005,0,3.552881688,3.187564547,1.778518773,0.028569444,1.106362637,0.679592519,0.962466034,0,0,0.178847652,1.759559205,1,2.673529412,-1.673529412,1.315833333,-0.315833333,1.782766231,0.149134299,1,area
Miramar_Shirley Branca Park,7.439245296,5.940363248,7.256855117,5.034272311,5.604751887,0,8.776191808,3.59309306,0.546392677,1.274794109,3.000782051,0.509837676,0.194469017,5.864351648,0,0,2.119039488,3,3.681481481,-0.681481481,3.213568182,-0.213568182,5.491545673,-0.071770066,1,mean_ndvi
Miramar_Silver Lakes Tennis Complex,3.461705933,5.215714438,2.512547716,2.133077839,2.887271881,0,1.614241189,0.601583874,0.204248737,0.049601399,0.251452381,0.172236638,0.013128802,0.110095238,0,0.087120019,1.370129218,4,3.255555556,0.744444444,3.934477273,0.065522727,2.100682236,0.295298291,1,tree
Miramar_Silver Shores Park,2.960451021,3.77457684,3.315641206,3.76009904,2.990963731,0,0.784175685,0.756225816,0.167672716,0.047839466,0.233928571,0.03218254,0.028571429,0,0,0.576241675,0.673438922,3,3.638888889,-0.638888889,3.096337662,-0.096337662,1.288680106,0.416761159,1,tree
Miramar_Veteran's Memorial Park,11.87029822,10.19679719,10.47247355,12.07746631,9.787128663,0,9.239041334,2.712821623,2.364900017,1.096042818,11.64662932,1.016498404,0.132712607,10.53608924,0.031293457,0.082057443,1.426599775,2,3.192307692,-1.192307692,2.220013278,-0.220013278,5.127263213,-0.162770275,1,water
Miramar_Vizcaya Park,3.095402042,2.671136475,2.708201063,2.311613678,2.818566309,0,0.815178266,1.002351523,0.075469322,0.059070124,0.076380952,0.06821355,0.046455309,0,0,0.225407606,1.30580378,4,3.25,0.75,3.949666667,0.050333333,1.471161074,0.35095835,1,area
North Lauderdale_Bicentennial Park,7.757343864,3.798157537,1.18258461,1.066073413,1.858197497,0,4.150474331,6.521051809,0.20655593,2.467406288,0.873883242,1.644468504,0.456382187,0.650342879,0,0.012944444,4.928036242,2,5.004166667,-3.004166667,2.521009921,-0.521009921,3.464850208,-0.079552735,1,area
North Lauderdale_Broadview Community Park,5.87488098,2.002451257,1.57983633,4.573239136,6.45778602,0,5.782985653,3.839805236,0.756907953,1.267872724,1.425722708,2.372670607,0.566038781,0.27625956,0,0.013319444,3.855128372,2,3.4,-1.4,2.183178571,-0.183178571,2.790212967,0.069929011,1,herbaceous_wetland
North Lauderdale_Hampton Pines Park,6.866420593,5.89487482,3.109205766,3.731784799,4.933958958,0,6.445682942,9.070608405,1.283740079,0.641343712,2.317610931,1.666790765,0.979995144,0.219828283,0,0.183793651,6.905315518,7,4,3,6.909333333,0.090666667,2.639229307,-0.045732367,1,mean_ndwi
North Lauderdale_TOT Park,3.22081567,2.305631813,2.415047203,0.178940476,2.41857684,0,3.169681222,7.535273615,0.547626443,1.107264791,0.383365842,3.121241772,0.814303391,0.063645604,0.071738095,0.474031385,2.847407107,3,3.894444444,-0.894444444,3.039198413,-0.039198413,2.335042802,0.228995301,2,mean_ndwi
Oakland Park_Cherry Creek Park,6.152964438,4.31549975,3.074648185,0.220437424,2.643145133,0,3.31621201,4.060031205,0.799208625,0.822101732,0.325003663,0.376045455,0.519013695,0,1.462670233,0.723196595,3.638113525,3,6,-3,3.0985,-0.0985,4.72397978,-0.33338139,1,area
Oakland Park_Dr. Carter G. Woodson Park,9.476379898,3.378384019,1.992919012,1.041082085,3.960293082,0,6.772158439,6.903481116,0.354611222,1.054495671,0.733371781,1.316622072,0.749626929,0,0.171277056,0.165421703,5.374042582,1,4,-3,1.389333333,-0.389333333,4.804650577,-0.251832036,1,area
Oakland Park_Jaco Pastorius Park,6.783033744,2.115925463,3.934705988,0.013928571,4.414839327,0,5.42839548,5.663549506,0.735356421,0.614810065,0.076142857,0.317440476,1.286460498,0,0.247735168,0.496817322,3.888484113,6,3.066666667,2.933333333,5.69075,0.30925,5.824393407,-0.466573879,1,area
Oakland Park_Lakeside Sand Pine Preserve,2.967255467,1.964629829,1.310510906,1.046023546,4.43750752,0,2.589574106,1.348605755,0.203611111,0.445736278,0.650422938,0.782991467,0.224372294,0.128497475,0,0.13960119,2.863660118,5,3.666666667,1.333333333,4.8755,0.1245,2.066125611,0.205336303,1,herbaceous_wetland
Oakland Park_Stunson Nature Trail,5.428206294,2.916469517,5.163211844,5.706239191,9.419283508,0,5.991535104,2.556444264,0.206959776,0.408856602,1.449012085,0.63632036,1.01959127,0.048009921,0,0.09958479,6.634358808,4,5.296153846,-1.296153846,4.219916667,-0.219916667,2.373411654,0.237895341,1,herbaceous_wetland
Oakland Park_Veterans Park,3.883152944,3.550090729,3.082525821,1.910642136,8.620146603,0,4.434723846,1.212250971,0.255733586,0.36831728,0.857716991,0.636299603,1.070226371,0.139026696,0,0.113655303,4.792157787,6,4.044117647,1.955882353,5.851166667,0.148833333,2.045505678,0.291161399,1,herbaceous_wetland
Oakland Park_Wimberly Fields Park,11.46082426,3.717309815,5.402431735,0.608419012,4.234082265,0,5.260019564,4.320466908,1.686468198,0.706947136,0.879229631,1.120802128,0.843814796,0,0,0.061444444,5.004263917,4,3.75,0.25,4.12025,-0.12025,4.924486815,-0.283054877,1,area
Parkland_Barkland Dog Park,1.957768162,2.403209055,1.676524365,0.307469974,1.092116175,0,2.922305167,2.591689921,0.291476371,0.805744214,0.147748016,0.146666209,0.708708361,0,0.055129024,1.862811244,2.527407551,5,5.030555556,-0.030555556,4.997988095,0.002011905,3.028273867,-0.035728847,1,mean_ndvi
Parkland_Covered Bridge Park,2.051585775,2.384662421,0.28939208,0.046462482,0.249910673,0,1.903442641,2.77403527,0.19003133,0.121854659,0.747055361,0.033083333,0.126360209,0.731890443,0,0.158898768,2.203001221,4,4.183333333,-0.183333333,4.031833333,-0.031833333,0.769850162,0.314963839,1,mean_ndwi
Parkland_Doris Davis Forman Wilderness Preserve,0.789280414,1.742992258,0.230035354,0.115661672,0.286826396,0,1.79131567,1.554191711,0.083350885,0.068358752,0.849909341,0.076754176,0.08284632,0.712121281,0.036454351,0.008888889,1.322322053,5,5.429411765,-0.429411765,5.125309524,-0.125309524,0.986804018,0.099005027,1,mean_ndvi
Parkland_Equestrian Center at Temple Park,1.544165987,1.112398865,1.349871545,0.004166667,0.045754731,0,2.595298424,2.075312701,0.247593462,0.958119228,0.052792277,0.187697941,0.856932609,0.025547619,0.120458625,0,1.813673993,4,5.5,-1.5,3.986189685,0.013810315,2.77489323,-0.224217602,1,mean_ndvi
Parkland_John H. Quigley Park - Parkland Tennis Center,0.955397963,2.151610958,0.161129204,0.079520077,0.226927531,0,2.242302656,1.707410964,0.254655692,0.205356255,1.212230464,0.162613942,0.094454365,0.730104978,0.008352273,0.018301282,0.884548063,4,4.694444444,-0.694444444,4.0825,-0.0825,1.047294372,0.043774704,1,mean_ndvi
Parkland_Liberty Park,1.910115412,2.486042527,1.607812549,0.079008949,0.861970724,0,3.548538975,2.35642291,0.125611333,1.106621309,0.084244505,0.42580704,0.509251068,0.008333333,0.156044747,2.234293318,2.468797966,6,4.333333333,1.666666667,5.816,0.184,3.380227639,-0.156103916,1,mean_ndvi
Parkland_Pine Trails Park,1.350477203,4.155189005,1.002854326,0.341545954,1.748372738,0,1.82404533,2.33738037,0.253246934,0.769591825,0.130228216,0.980472403,0.257670954,0,0.116614705,1.848755647,1.638568279,6,4.675,1.325,5.952180556,0.047819444,3.37954137,-0.155869198,1,tree
Parkland_Six Acre Woods Park,2.130560245,2.891932179,0.236609169,0.033898435,0.228505758,0,2.06929082,2.696438215,0.219309482,0.014013889,1.248449176,0.081685037,0.140734848,0.557539322,0.005261905,0.261379052,1.875299936,4,4.166666667,-0.166666667,4.027992424,-0.027992424,0.649512094,0.337876021,1,tree
Parkland_Terramar Park,1.540104812,2.323454823,0.217843448,0.086358294,0.301508838,0,1.549129829,2.203351454,0.222717935,0.089047813,1.422075092,0.079592158,0.071478716,0.614677947,0.013868881,0.045790598,1.39298421,5,5.057638889,-0.057638889,5.001833333,-0.001833333,1.003331122,0.083915063,1,tree
Pembroke Park_Raymond P. Olgesby Preserve-Pembroke Park Preserve,7.12410151,7.480419816,6.80830081,3.355188645,5.285259019,0,1.198988789,3.944479576,0.352502276,1.147884019,7.578475191,1.219221334,0.321890568,5.935833333,0.469499861,1.281051726,1.938174992,4,5.626666667,-1.626666667,3.890041667,0.109958333,4.84791514,-0.067151131,1,Body_of_water
Pembroke Pines_Ashley Hale Park,0.718397297,0.955386586,1.571295163,0.449933677,1.207463301,0,1.596996601,0.714302517,0.251199495,0.532147769,0.257005952,0.012746032,0.083019841,0,0.257243839,0.081994963,1.219658633,4,5.25,-1.25,4.021875,-0.021875,3.387200424,-0.094326291,1,mean_ndvi
Pembroke Pines_Ben Fiorendino Park,1.620390332,1.549025683,1.58449352,0.574147228,0.936727675,0,1.90501314,1.984065643,0.49416095,1.086538253,0.144572497,0.147868687,0.254653139,0,0.526838592,0.183792804,3.274694,5,4.697222222,0.302777778,5.026833333,-0.026833333,3.032999931,-0.415399968,1,Biodiversity
Pembroke Pines_Chapel Trail Nature Preserve,6.729874778,4.802358211,1.088481407,12.12883128,9.299722403,0,7.112309052,2.166509296,0.137174964,1.01482788,8.140195346,1.155587482,0.574418692,3.694222527,0.143947872,0.048710623,10.67091152,9,6.675,2.325,8.945416667,0.054583333,2.977536143,0.395277959,1,water
Pembroke Pines_Chapel Trail Park,4.302819722,9.939751318,1.19329934,4.392252622,9.823788129,0,8.100091853,1.577872239,0.248088523,0.682966506,8.40579526,0.766144078,0.283147186,4.962315435,0.253271201,0.104824814,5.375110237,3,3.495238095,-0.495238095,3.086064103,-0.086064103,4.627759188,0.060126277,1,tree
Pembroke Pines_Cinnamon Place,5.459398851,1.80312296,3.581106421,0.299089286,0.357064449,0,2.598796578,2.500342643,1.785259948,0.013429876,0.097748557,0.288661422,0.937460234,0,0,0.316469156,1.985545649,4,2.414583333,1.585416667,3.790083333,0.209916667,2.180281316,0.073159764,1,area
Pembroke Pines_Craig Rupp K-9 Dog Park,1.617098624,2.636116994,1.532834194,0.396821956,0.675574953,0,2.564348776,4.374516289,0.638443043,0.938927628,0.095045982,0.130378053,0.452227092,0,0.337762224,0.175402237,5.965616675,6,3.307407407,2.692592593,5.676416667,0.323583333,3.548043342,-0.716795166,1,Biodiversity
Pembroke Pines_Flamingo Park,6.395091367,4.49782598,4.005124417,3.608321734,5.239579518,0,5.105790279,0.492485778,0.035542069,0.153909868,0.965378732,0.213356976,0.042213967,0,0,2.392565268,0.911730714,5,3.733333333,1.266666667,4.91975,0.08025,2.154196498,0.156005103,1,area
Pembroke Pines_Fletcher Park,0.830121365,0.458311272,0.544508963,0,0.005026515,0,0.728683053,1.057691156,0.199567557,0.075297133,0,0.149372572,0.251901043,0,0,0.063433455,1.006839882,3,2.380952381,0.619047619,2.95896627,0.04103373,1.92162874,-0.045445688,1,mean_ndwi
Pembroke Pines_Jack McCluskey Rainbow Park,0.809942946,0.678498099,0.580090895,0,0.024470238,0,1.064943085,1.336670566,0.286964577,0.056197011,0,0.234953089,0.136802656,0,0,0.078078755,1.41917434,3,2.567032967,0.432967033,2.883621934,0.116378066,2.52786729,0.106309544,1,Biodiversity
Pembroke Pines_Memorial Park,1.303334416,1.439374015,1.228467907,0.684154373,1.203370033,0,2.335321775,2.447908591,2.705271992,0.708031926,0.29836236,0.228306915,0.286121032,0,0.241643218,0.182189158,2.26628713,3,4.95,-1.95,3.232394841,-0.232394841,2.857410714,-0.123700843,1,Pavilion_Picnic_Area
Pembroke Pines_Pasadena Park,4.420426615,5.551535326,2.624459277,2.193561036,4.129753788,0,2.81192298,3.411638015,0.081165571,1.883573218,1.342411602,0.219272602,1.056722541,0,1.398364788,3.124928405,11.97867766,2,6,-4,2.055325758,-0.055325758,5.916500171,-1.09169198,2,Biodiversity
