UGS,area,tree,grassland,water,herbaceous_wetland,mangroves,mean_ndvi,mean_ndwi,Pavilion_Picnic_Area,Kids_Playground,Body_of_water,Jog_Walk_path,Athletic_facility,Nature_Preserve,Dog_Park,Indoor_Outdoor_fitness_center,Biodiversity,y,LM_yfitOOB,LM_ResOOB,LM_yfitPred,LM_ResPred,LM_MSE,LM_Rsq100,LPerm,Local primary factor
Cooper City_Diamond Head Park,0.365509197,0.463385153,0.204653725,0.019224316,0.098279566,0,0.237644559,0.196751899,0.004873575,0.009125477,0.007858177,0.048659411,0.012751177,0,0,0.018591563,0.19687064,1,0.118853086,0.881146914,0.856873458,0.143126542,0.191608474,-0.874790891,1,tree
Cooper City_Ellie Kozak Park,0.332282866,0.488430624,0.21523186,0.009476256,0.031034813,0,0.369114872,0.200710422,0.010669234,0.012095939,0.090357573,0.077648894,0.017567627,0.003238366,0.028107045,0.050181637,0.216838035,1,0.533333333,0.466666667,0.959440565,0.040559435,0.216357669,-1.100470856,2,tree
Cooper City_Flamingo Park,0.050774053,0.101014403,0.039514156,0.000236963,0.013818857,0,0.036168722,0.039644014,0,0.001858696,0.005048053,0.003077654,0.005408466,0.001490507,0,0.001471888,0.027018982,0,0.213404468,-0.213404468,0.037676399,-0.037676399,0.023254037,0.290078979,1,tree
Cooper City_Flamingo West Park,0.046918869,0.052753765,0.024823447,0.001560584,0.016973414,0,0.039284968,0.028868662,0,0,0.01347755,0.002065354,0.006861148,0,1.96E-05,0.001670693,0.016169877,0.153846154,0.206734395,-0.052888241,0.159315389,-0.005469235,0.031029917,-0.395051899,1,tree
Cooper City_Forest Lake Park,0.044629516,0.097889919,0.032782559,0.000787529,0.014328341,0,0.064973432,0.030640002,0.001304612,0.001433581,0.005095138,0.018147844,0.005820164,0,0,0.001968683,0.025203897,0.5,0.188797724,0.311202276,0.41906873,0.08093127,0.019156659,0.288510417,1,tree
Cooper City_Jerry Morgan Park,0.126149754,0.202495483,0.090015025,0.00359348,0.045129682,0,0.127775164,0.100929226,0.012380822,0.008649893,0.00204191,0.031103315,0.009276923,0,0.000306819,0.031248944,0.205524693,0.4,0.310947002,0.089052998,0.370903731,0.029096269,0.173697324,-0.618452576,1,Biodiversity
Cooper City_Memorial Park,0.112468339,0.127989076,0.135917837,0.01566046,0.051550335,0,0.118886365,0.062327492,0.005941945,0.004449725,0.004767335,0.032415023,0.019248018,0,0.001706756,0.047337854,0.241411568,0.166666667,0.080502893,0.086163774,0.163021644,0.003645023,0.169776295,-0.64815213,1,Biodiversity
Cooper City_Natalie's Cove Park,0.060104091,0.11023933,0.052912618,0.001024278,0.025290484,0,0.029194639,0.043253065,1.24E-05,0.00423169,0.005770127,0.005056712,0.004897155,0.003341422,0.000407495,0.001272242,0.037900232,0,0.233601719,-0.233601719,0.029494866,-0.029494866,0.023706783,0.248749097,1,tree
Cooper City_Pine Lake Park,0.071143892,0.071312932,0.02839391,0.018715026,0.066522135,0,0.025997108,0.030420478,0.00066151,0.003565122,0.001824254,0.005269203,0.008571617,0,0.000393902,0.003245776,0.04659088,0,0.279723102,-0.279723102,0.012675669,-0.012675669,0.073069268,-0.111956601,1,tree
Cooper City_Pool & Tennis Center Park,0.034183719,0.080232883,0.025473048,0.000603212,0.02251616,0,0.053542795,0.037034641,0.000636175,0.000556083,0.008762987,0.002618237,0.004708441,0,0,0.001813554,0.018758827,0.233333333,0.2408616,-0.007528267,0.233971308,-0.000637975,0.03414941,-0.014211388,1,tree
