UGS,area,tree,grassland,water,herbaceous_wetland,mangroves,mean_ndvi,mean_ndwi,Pavilion_Picnic_Area,Kids_Playground,Body_of_water,Jog_Walk_path,Athletic_facility,Nature_Preserve,Dog_Park,Indoor_Outdoor_fitness_center,Biodiversity,y,LM_yfitOOB,LM_ResOOB,LM_yfitPred,LM_ResPred,LM_MSE,LM_Rsq100,LPerm,Local primary factor
Sunrise_Oscar Wind Park,9.16E-05,0.00012797,0.000279627,6.83E-06,6.58E-05,0,4.69E-05,0.000285938,1.05E-05,1.18E-05,1.58E-05,9.45E-07,5.30E-05,0,3.89E-05,1.09E-05,0.000158783,0,0.004891224,-0.004891224,0.000999722,-0.000999722,0.000105526,-0.336460718,1,mean_ndwi
Sunrise_Sawgrass Sanctuary Park,5.83E-05,0.000164626,0.000213703,8.64E-06,1.25E-05,0,2.91E-05,0.000231787,6.12E-06,8.74E-06,6.67E-06,0,2.00E-05,0,4.49E-05,4.17E-05,0.000156446,0,0.004870432,-0.004870432,0.001223863,-0.001223863,0.000114252,-0.44697716,1,mean_ndwi
Sunrise_Shotgun Road Linear Park,3.62E-05,0.000217614,0.000314833,5.24E-07,3.54E-05,0,1.85E-05,0.000304577,1.66E-05,2.47E-05,6.06E-06,0,1.44E-05,0,6.97E-05,7.71E-06,0.000207095,0,0.000898375,-0.000898375,0.000180376,-0.000180376,0.000106119,-0.362685971,1,grassland
Sunrise_Sunrise Athletic Complex,0.000298844,0.000225882,0.000611031,5.46E-05,7.48E-05,0,0.000203778,0.000208434,2.24E-05,0.000116626,2.05E-05,9.86E-05,0.000134478,0,9.60E-06,2.71E-05,0.000107092,0.016949153,0,0.016949153,0.017014007,-6.49E-05,0.0002694,-0.451945942,1,grassland
Sunrise_Sunrise Sportsplex,0.000251644,0.000169609,0.000736351,0,0.000134549,0,0.000153654,0.000279434,5.10E-05,0.00059635,3.03E-05,3.84E-05,3.03E-05,0,0,6.34E-05,0.000108433,0,0.022194124,-0.022194124,0.001705489,-0.001705489,0.000292332,0.031934073,1,grassland
Sunrise_Sunrise Tennis Club,0.000551363,0.000650411,0.000703225,2.42E-06,0.000418597,0,0.00075512,0.000456418,5.96E-05,8.46E-05,2.97E-05,0.000213125,4.03E-05,0,1.44E-05,2.74E-05,0.00029514,0.047619048,0.002265372,0.045353676,0.043369246,0.004249802,0.00044116,-0.417234294,1,mean_ndvi
Sunrise_Welleby Park,0.000313277,0.000287658,0.000752389,3.26E-05,0.000229638,0,0.00027543,0.000338815,3.68E-05,0.000161194,1.37E-05,0.000196647,9.19E-05,0,2.97E-05,4.15E-05,0.00011149,0,0.020215828,-0.020215828,0.000751959,-0.000751959,0.000311388,-0.696440636,1,grassland
Tamarac_Caporella Aquatic Center,3.48E-05,9.77E-05,4.81E-05,0,3.91E-05,0,9.44E-05,8.17E-05,1.41E-06,1.17E-05,1.60E-05,1.83E-07,1.88E-06,6.24E-06,0,2.86E-07,2.78E-05,0,0,0,0,0,0.000199991,-0.090725869,1,tree
Tamarac_Caporella Park,0.001309254,0.001659589,0.000176266,0.000242142,0.000930794,0,0.000790879,0.001269222,0.000651075,0.002924807,0.000250802,5.93E-05,4.19E-05,0.000852972,0,2.33E-06,0.001173359,0,0.01046109,-0.01046109,0.000399456,-0.000399456,0.001026521,0.118054734,1,Kids_Playground
Tamarac_Mainlands Park,4.76E-05,6.67E-06,4.47E-05,0,3.94E-06,0,0.000207969,0.000161791,4.92E-05,1.94E-05,4.06E-06,1.98E-06,3.87E-06,0,0,0,2.14E-05,0,0,0,0.0001625,-0.0001625,0.000226689,-0.143234599,1,mean_ndvi
Tamarac_Sunset Point Park,0.000165118,4.35E-05,0.000118515,1.59E-05,3.57E-05,0,5.16E-05,0.00012797,2.14E-05,4.28E-06,1.55E-05,5.02E-07,4.96E-05,4.82E-06,5.65E-08,3.63E-06,2.87E-05,0,0.003389831,-0.003389831,0.000232295,-0.000232295,0.000210472,-0.112617211,1,area
Tamarac_Swim Central Annex Park,2.94E-05,9.00E-05,9.21E-05,0,4.40E-05,0,8.75E-05,0.00013533,3.19E-07,5.92E-06,2.80E-07,1.99E-07,2.56E-06,7.12E-06,0,6.25E-07,4.88E-05,0,0,0,4.35E-05,-4.35E-05,0.000199102,-0.085879986,1,mean_ndwi
Tamarac_Tamarac Recreation Center,2.50E-05,8.82E-05,2.29E-05,1.53E-06,1.67E-05,0,8.12E-05,4.94E-05,4.73E-05,3.00E-05,4.00E-06,9.11E-06,7.34E-06,6.58E-05,0,0,1.13E-05,0,0,0,0,0,4.28E-05,-0.435359733,1,tree
Tamarac_Tamarac Sports Complex,0.000136274,4.69E-05,0.000146266,0,3.95E-05,0,6.01E-05,0.000101634,1.91E-05,9.91E-06,3.70E-05,3.52E-07,1.18E-05,6.90E-06,5.52E-07,1.21E-05,0.00011271,0.015873016,0,0.015873016,0.01495633,0.000916686,0.000109482,-0.523239249,1,grassland
Tamarac_Tamarac Veterans Park-Dog Park,6.05E-05,7.48E-05,0.000104268,0,5.20E-05,0,0.000116082,5.90E-05,1.84E-05,3.56E-05,8.70E-06,3.78E-05,2.65E-06,2.73E-05,4.23E-06,5.16E-07,0.00010139,0,0.006983961,-0.006983961,0.00055212,-0.00055212,0.000122403,-0.371889008,1,mean_ndvi
Tamarac_Tephford Park,0.000244426,6.03E-05,0.000168246,0,3.62E-05,0,0.000303015,0.000123502,4.41E-07,1.80E-05,7.39E-05,0.000113026,1.25E-05,3.11E-06,1.25E-07,1.07E-05,0.000259262,0,0.007249396,-0.007249396,0.000559965,-0.000559965,0.000949016,-0.066480255,1,mean_ndvi
Tamarac_Waters Edge Park,0.000475758,8.93E-05,0.000148575,0,1.26E-05,0,4.72E-05,0.000139879,0.000109176,0.000319441,1.06E-05,4.38E-06,4.66E-06,1.96E-05,0,3.47E-05,4.79E-05,0,0,0,0.0002875,-0.0002875,0.000226104,-0.145312226,1,area
