UGS,area,tree,grassland,water,herbaceous_wetland,mangroves,mean_ndvi,mean_ndwi,Pavilion_Picnic_Area,Kids_Playground,Body_of_water,Jog_Walk_path,Athletic_facility,Nature_Preserve,Dog_Park,Indoor_Outdoor_fitness_center,Biodiversity,y,LM_yfitOOB,LM_ResOOB,LM_yfitPred,LM_ResPred,LM_MSE,LM_Rsq100,LPerm,Local primary factor
Coral Springs_Eagle Ridge Park,0.157741831,0.077385228,0.168102517,0.02412454,0.091830065,0,0.193614712,0.146163505,0.031171806,0.096399887,0.016361681,0.052022386,0.018101743,0,0.001348466,0.057179565,0.191801762,0.636700354,0.675282146,-0.038581792,0.632741548,0.003958806,0.128389669,-0.061832549,1,mean_ndvi
Coral Springs_Fern Glen Park,0.083339584,0.197536008,0.083950149,0,0.031085205,0,0.176157964,0.054761582,0.000644926,0.019085237,0.00017043,0.015422522,0.018217001,0.011310537,0,0.011253248,0.156479513,0.917817306,1.116556989,-0.198739683,0.942216314,-0.024399008,0.138464921,-0.157513711,1,tree
Coral Springs_Forest Hills Park,0.198893046,0.248336292,0.05606949,0,0.054901923,0,0.120930558,0.091339971,0,0.015900469,0.000614105,0.028588358,0.014069475,0.000223207,0.006728412,0.00090675,0.094590575,1.103985542,1.076561399,0.027424143,1.100523202,0.00346234,0.124530344,-0.157923044,1,tree
Coral Springs_Forest Hills West Park,0.144153739,0.167543215,0.073712522,0,0.036130486,0,0.118193199,0.076811721,0.000498797,0.019520232,0.00035508,0.012383705,0.034015703,0.00154932,0.000665045,0.007443309,0.140925444,0.979507041,0.69758154,0.281925501,0.926927526,0.052579515,0.129121359,-0.107665991,1,tree
Coral Springs_Lakeview Park,0.076685409,0.068146128,0.065708725,0.037204919,0.084553784,0,0.169841073,0.113911928,0.029805727,0.059026805,0.015024547,0.029677901,0.006733803,0,0.00193689,0.054072624,0.086621523,0.769965192,1.148130397,-0.378165205,0.793296458,-0.023331266,0.139151952,-0.065806636,1,mean_ndvi
Coral Springs_Lions Park,0.305609961,0.351110809,0.29158196,0,0.055332219,0,0.253678919,0.15843283,0.004176458,0.032313881,0.013826663,0.047343884,0.028176341,0.027702874,0.007004385,0.00100127,0.636673413,1.386294361,0.629010331,0.75728403,1.232267922,0.154026439,0.139193064,-0.227864258,1,Biodiversity
Coral Springs_Mullins Park,0.070727429,0.027326437,0.04087051,0,0.022897428,0,0.057530824,0.049346916,0.00415729,0.016749605,0.009850119,0.006735332,0.013315207,0,0,0.048859655,0.04870791,1.065417977,0.888551983,0.176865994,1.067111111,-0.001693134,0.1262608,0.006269868,1,area
Coral Springs_North Community Park,0.196270045,0.137905404,0.163272388,0.002439803,0.070723843,0,0.089908806,0.113954606,0.013880054,0.024872548,0.021674739,0.018642955,0.052103922,0.004276317,0.008799461,0.001668246,0.124457503,1.071699182,0.962690009,0.109009173,1.06331973,0.008379452,0.125880746,0.240761033,1,area
Coral Springs_Orchid Park,0.068604961,0.036800565,0.045315099,0,0.047324314,0,0.084034075,0.076605163,0,0.019583311,0.009372428,0.009005964,0.01386451,0,0.005911907,0.021714952,0.053922011,1.127258857,0.790480177,0.33677868,1.081949848,0.045309009,0.102244949,-0.417072468,1,mean_ndvi
Coral Springs_Paul Barre Memorial Park,0.176141767,0.28101876,0.11652337,0,0.042696456,0,0.236277931,0.064322919,4.25E-05,0.014273039,0,0.023788335,0.015218013,0.015897799,0,0.01432719,0.345320904,1.060856947,1.007824585,0.053032362,1.029356485,0.031500462,0.157055268,-0.292732113,1,Biodiversity
Coral Springs_Paul Britton Park,0.231261875,0.196724463,0.19379929,0.003026984,0.214668341,0,0.111773376,0.179108015,0.034761357,0.023915229,0.03467268,0.14435151,0.025867841,0,0.006287945,0.003091,0.149413377,0.693147181,1.054963913,-0.361816732,0.662156606,0.030990575,0.171631479,-0.186855784,1,area
Coral Springs_Poinciana Park,0.232978654,0.201684596,0.213266432,0,0.128991454,0,0.286173479,0.153196373,0.052933036,0.066428108,0.025681968,0.045278025,0.04141006,0.034928951,0,0.011232443,0.789868332,0.366204096,1.080191393,-0.713987297,0.428571194,-0.062367098,0.169896027,-0.508796555,1,Biodiversity
Coral Springs_Pride Promoters Park,0.173590178,0.351404164,0.190369432,0,0.063993881,0,0.272294497,0.196195739,0.003766717,0.027811537,0.009749025,0.02012652,0.019822646,0.037396842,0,0.005106669,0.785956338,0.366204096,0.774792589,-0.408588493,0.415862144,-0.049658048,0.147490635,-0.262835201,1,Biodiversity
Coral Springs_Ralph Diaz Memorial Park,0.081364482,0.051522116,0.03044429,0,0.017023053,0,0.056395288,0.034467522,0,0.017940072,0.00436746,0.004923238,0.040100125,0,0,0.008711991,0.083149445,0.992644341,0.87218142,0.120462921,0.976497415,0.016146926,0.090893514,-0.110523178,1,Biodiversity
Coral Springs_Riverside Park,0.058787447,0.076251303,0.050565792,0,0.099148717,0,0.035762618,0.061315826,0.003369332,0.013782004,0.008308633,0.00351254,0.033520213,0.000717852,0.008693349,0.002758305,0.039819457,0.919382897,1.046658173,-0.127275276,0.917270009,0.002112888,0.069811738,0.001564579,1,herbaceous_wetland
Coral Springs_Sandy Ridge Sanctuary,0.220919963,0.279485401,0.301221029,0,0.050214869,0,0.335351721,0.247979834,0.021102958,0.048366923,0.009606389,0.023575922,0.044577028,0.029177854,0,0.004835981,0.841283953,1.174230196,0.98872547,0.185504726,1.143785124,0.030445072,0.160839249,-0.489807114,1,Biodiversity
Coral Springs_Sherwood Forest Park,0.108470653,0.078368643,0.023015062,0,0.011306281,0,0.097199919,0.04486429,0,0.020761938,0.001195277,0.010914807,0.035531662,0,0.000372698,0.005930301,0.056774587,1.175102268,0.929261799,0.245840469,1.155376209,0.019726059,0.080890451,0.02944151,1,area
Coral Springs_Sportsplex Athletic Complex,0.410096064,0.136703297,0.339859122,0.019049772,0.304392981,0,0.152156987,0.192306468,0.036003959,0.169306472,0.027114715,0.113436183,0.01416417,0,0.009054234,0.108865618,0.1834322,1.035667684,1.131829822,-0.096162138,1.046082813,-0.010415129,0.161860757,-0.297346747,1,area
Coral Springs_Three Friends Park,0.253847588,0.140657361,0.385678888,0.017461388,0.328522753,0,0.218671613,0.165394736,0.027684165,0.189954176,0.032464626,0.090386885,0.024184805,0,0.004320823,0.068160071,0.161623734,1.329265346,0.75260452,0.576660826,1.214038577,0.115226769,0.134680297,-0.07948986,1,grassland
Coral Springs_Three Mountains Natural Area,0.108802121,0.020303439,0.06250499,0,0.037227234,0,0.10941857,0.054262894,0.01549938,0.009641452,0.00569184,0.006989161,0.018772455,0.000645786,0.014543871,0.006458802,0.043402054,1.289331245,1.187234234,0.102097011,1.278198767,0.011132478,0.091920714,-0.307837476,1,mean_ndvi
Coral Springs_Turtle Run Park,0.083733298,0.100901999,0.089859473,0,0.017125751,0,0.065031101,0.043148101,2.97E-05,0.012526796,0.000115575,0.008819447,0.014317271,0.010319708,0,0.013551622,0.097306971,1.025682383,1.009237219,0.016445164,1.025629825,5.26E-05,0.106202304,-0.113911689,1,tree
Coral Springs_Village Green Park,0.233687051,0.338875269,0.228247794,0,0.049278961,0,0.278320743,0.239861519,0.023585198,0.061452837,0.01204545,0.038090374,0.066313282,0.023524777,0,0.003798329,0.844180202,0.270310072,0.771846579,-0.501536507,0.337627481,-0.067317409,0.135201986,-0.170598344,1,Biodiversity
Coral Springs_Westchester Park,0.440079323,0.167164052,0.296492802,0.028244198,0.371253996,0,0.238598561,0.106702472,0.025215664,0.145349872,0.034762816,0.122891204,0.02215528,0,0.01122324,0.100257055,0.180810203,0.950270539,1.346865758,-0.396595219,1.011653408,-0.061382869,0.174384688,-0.397728593,1,area
Coral Springs_Windings Park,0.219110274,0.116585553,0.211750521,0.000191328,0.6304611,0,0.189710231,0.184555663,0.059573023,0.067824533,0.041502603,0.179976368,0.117289495,0,0.001050646,0.04162444,0.160791535,0.908908735,0.491491425,0.41741731,0.874724258,0.034184477,0.122114864,0.017203715,1,herbaceous_wetland
Dania Beach_Chester Byrd Park,0.399457002,0.496369808,0.373218024,0.081455661,0.390611629,0.015088155,0.179256953,0.408579475,0.094303815,0.028477976,0.085504444,0.041663654,0.0794611,0.018518737,0,0.079087129,0.252827301,0.560117762,0.841309077,-0.281191315,0.61084098,-0.050723218,0.21606883,0.074913883,1,tree
Dania Beach_CW Thomas Park,0.278603795,0.414212954,0.440002736,0.162565581,0.297886136,0.011042904,0.184088995,0.567153417,0.087675194,0.022837883,0.198415788,0.041488905,0.042057626,0.013271993,0,0.038598058,0.179475876,0.598269589,0.942760855,-0.344491266,0.643080024,-0.044810435,0.194961049,0.142640299,1,mean_ndwi
Dania Beach_Dania Beach Marina,0.302606365,0.017409243,0.046201374,0.278664409,0.106237963,0.113200358,0.093657336,0.117885846,0.028925775,0.007965466,0.039927254,0.014823857,0.006738366,0.037890788,0,0.025242723,0.10213056,0.797332189,0.871175322,-0.073843133,0.814743183,-0.017410994,0.160731673,0.29600977,1,area
Dania Beach_Dania Cove Park,0.187569468,0.199522033,0.056749721,0.138703394,0.224450066,0,0.095423877,0.234806714,0.104741105,0.003270558,0.010298631,0.006725235,0.025384736,0.009105507,0.001320846,0.035869826,0.073747495,1.124670289,1.044808735,0.079861554,1.097226566,0.027443723,0.154780799,0.179989365,1,mean_ndwi
Dania Beach_Frank C. Tootie Adler Park,0.306819738,0.014068558,0.091359481,0.235236093,0.124587786,0.101628297,0.060322514,0.133764573,0.03074062,0.006994645,0.073088908,0.017140811,0.005460494,0.066063014,0,0.073065901,0.106947599,1.166918651,1.151629485,0.015289166,1.177385749,-0.010467098,0.17686314,0.284644369,1,area
Dania Beach_Frost Park,0.496041398,0.231802581,0.247753726,0.298425223,0.271273653,0.097191374,0.132991142,0.396959521,0.051754017,0.024656809,0.353928129,0.036983254,0.0275143,0.072459669,0,0.059145826,0.423777949,1.182909909,0.549726879,0.63318303,1.094145291,0.088764618,0.233878256,-0.01391716,1,area
Dania Beach_Griffin Marine Park,0.15423292,0.285877978,0.116003875,0.183806669,0.131787266,0,0.131112003,0.139843722,0.353453891,0.007900822,0.005194416,0.025489245,0.024766386,0.01472642,0.005164056,0.034882007,0.109187948,0.693147181,-4.44E-16,0.693147181,0.632328803,0.060818378,0.168926665,-0.153606664,1,Pavilion_Picnic_Area
Dania Beach_I.T. Parker Center,0.285419917,0.11344628,0.088859539,0.282502081,0.200255291,0.091821547,0.097421705,0.124435332,0.022865262,0.012043872,0.119539319,0.035456153,0.009485958,0.073373638,0,0.065053139,0.16736237,1.27703426,0.95017927,0.32685499,1.231544011,0.045490249,0.178345516,0.235058596,1,area
Dania Beach_Linear Park,0.916477956,0.660389105,0.259306401,0.3317236,0.262532097,0.298706843,0.20844603,0.252961061,0.028651695,0.05374263,0.696685161,0.0279394,0.03485554,0.070393204,0,0.172951948,0.444398756,0.34657359,0.790336342,-0.443762752,0.373434513,-0.026860923,0.184233563,0.207274172,1,area
Dania Beach_Mildred V. Jones Park,0.23178624,0.341279695,0.431590882,0.072303428,0.232225117,0,0.171426469,0.434230963,0.164202983,0.059707832,0.211214205,0.012573571,0.055758321,0.00137542,0,0.040266673,0.141580075,1.004242473,0.374247086,0.629995387,0.974212564,0.030029909,0.213208941,0.00649189,1,mean_ndwi
Dania Beach_Ocean Park Beach,0.257930682,0.042575186,0.041636888,0.23750926,0.136206787,0.084256561,0.095128731,0.102477894,0.016687013,0.00508309,0.029236995,0.01408652,0.009938782,0.101781427,0,0.030143655,0.119627039,1.300824439,0.88877844,0.412045999,1.244568464,0.056255975,0.178902536,0.216423028,1,area
Dania Beach_Southwest Community Center,0.423009124,0.373173231,0.247514704,0.146820149,0.255969796,0.007180539,0.182775066,0.517692415,0.156626958,0.031820051,0.23050445,0.042191279,0.048820172,0.008196054,0,0.032638949,0.233426383,-2.22E-16,0.864684999,-0.864684999,0.07903314,-0.07903314,0.231233087,-0.043829295,1,mean_ndwi
Dania Beach_Tigertail Lake Park,0.156876155,0.302278836,0.229166753,0.104657329,0.278396682,0,0.086810273,0.466528999,0.178397389,0.007219017,0.160144418,0.012699928,0.026265918,8.53E-05,0.000415405,0.020976006,0.115584461,1.399021998,1.069469739,0.329552259,1.361946379,0.037075619,0.120436584,0.162546521,1,mean_ndwi
Dania Beach_Whiskey Creek Hideout,0.136301015,0.046006379,0.033280297,0.096808137,0.034247808,0.017997885,0.092949406,0.034222399,0.09397144,0.004934605,0.008042266,0.016344447,0.002954481,0,0,0.004152327,0.045795121,1.443382489,1.323153367,0.120229122,1.439747104,0.003635385,0.084783099,-0.284621929,5,area
Davie_Bergeron Park,0.137556045,0.162735751,0.058123612,0.109385147,0.139675313,0,0.055025213,0.127659124,0.004829582,0.004393015,0.083698398,0.003900688,0.002612566,0.015975971,0.000702612,7.71E-05,0.094302606,1.002013092,0.817336075,0.184677018,0.99622764,0.005785452,0.150217274,0.069173002,1,tree
Davie_Berman Park,0.634992684,0.733367728,0.425196472,0.113524579,0.110804587,0,0.249928624,0.430082093,0.002287462,0.124341029,0.096685178,0.176149293,0.113566449,0.089096401,0.000138917,0.012793943,0.144443127,-2.22E-16,1.130995773,-1.130995773,0.105506657,-0.105506657,0.264251561,-0.138317467,1,tree
Davie_Betty Booth Roberts Park,0.338924211,0.182352238,0.141741925,0.050406896,0.19834922,0,0.241856191,0.39437415,0.07759057,0.051957805,0.189897544,0.029143112,0.118560572,0.002384229,0,0.051349047,0.301208945,0.885374534,0.533034843,0.352339691,0.806171957,0.079202577,0.311791431,-0.330660632,1,mean_ndwi
Davie_Davie Pine Island Park,0.553331194,0.543189243,0.430643011,0.131378176,0.161653796,0,0.101285141,0.126102142,0.003930506,0.025266289,0.066383118,0.028562785,0.124466589,0.042294148,0.008082607,0.03635238,0.25340641,0.935140747,1.107562268,-0.172421521,0.957775162,-0.022634415,0.122137086,0.317883242,1,area
Davie_Driftwood Estates Park,0.274438799,0.434714725,0.324967142,0.011291697,0.026025241,0,0.190990499,0.204633905,0.012713992,0.019521529,0.007078898,0.042650164,0.008782436,0.010182437,0,0.013275635,0.263991586,1.182193533,1.271581315,-0.089387782,1.17119451,0.010999023,0.169436053,0.228876263,1,tree
Davie_East Davie Nature Park,0.557298291,0.564305103,0.280186573,0.154965066,0.413042353,0,0.304583854,0.410279975,0.022442899,0.061518168,0.215165413,0.075570365,0.213894422,0.018249557,0,0.007242144,0.159312743,0.653479055,0.63277388,0.020705175,0.655498894,-0.002019839,0.258603728,-0.113988274,1,tree
Davie_Firefighters Park,0.091496494,0.156448105,0.123694829,0.013943033,0.054391745,0,0.062190441,0.18014999,0.007652691,0.014129154,0.062865383,0.01787764,0.01047699,0.009863318,0.00077164,0.051135452,0.108166524,0.874859565,1.014556881,-0.139697316,0.88647257,-0.011613005,0.168186424,-0.062581758,1,mean_ndwi
Davie_Lange Park,0.295602897,0.216050169,0.134931089,0.023773072,0.206630923,0,0.110241124,0.186461914,0.007966786,0.039832036,0.138984985,0.042206372,0.15611057,0.00332982,0,0.036553263,0.172088242,1.078981783,0.767326023,0.31165576,1.042033675,0.036948108,0.246810112,-0.09631621,1,area
Davie_Liberty Park,0.06627324,0.092357393,0.082874899,0.12788248,0.215349998,0,0.266273492,0.032921878,0.105575731,0.075977207,0.063695572,0.006783398,0.05157404,0.003455703,0.001313554,0.12050284,0.368497978,0.917548065,0.630699921,0.286848144,0.9195695,-0.002021435,0.234080416,-0.430682922,1,Biodiversity
Davie_Math Igler Citrus Park,0.180837812,0.158972713,0.201713452,0.009404057,0.283033173,0,0.14277593,0.142393076,0.031166407,0.074632813,0.012828875,0.029227086,0.00394847,0.006277472,0.007260493,0.003653339,0.115313481,0.634305638,1.121859679,-0.487554041,0.688819578,-0.05451394,0.142817111,0.255537947,1,herbaceous_wetland
Davie_Oak Hill Equestrian Park,0.405344682,0.225057184,0.388230037,0.004769312,0.351360742,0,0.167002475,0.146785168,0.017818728,0.254044637,0.036928677,0.080782704,0.039419918,0.056530265,0.005045859,0.003829569,0.112745793,0.98256757,1.412965441,-0.430397871,1.022433808,-0.039866238,0.150634896,0.246814558,1,area
Davie_Orange Drive Linear Park,0.151601211,0.233732929,0.108695684,0.012286531,0.01340696,0,0.189562194,0.051584718,0.017096169,0.008591737,0.022270346,0.012460504,0.004049111,0.019219483,0.001350128,0.047886916,0.064671023,1.091418377,1.087031617,0.00438676,1.084236106,0.007182271,0.241074094,-0.179632284,1,tree
Davie_Owls Lookout Park,0.225288705,0.157415641,0.388475128,0.000705632,0.342294808,0,0.12098249,0.145056415,0.027163975,0.174207205,0.023038118,0.095729893,0.032603256,0.02442176,0.019190341,0.001098739,0.080264299,1.613890949,0.98592207,0.627968879,1.554848524,0.059042425,0.125320398,0.285628665,1,grassland
Davie_Peaceful Ridge Park,0.297316779,0.229188987,0.39670325,0,0.424472165,0,0.201741728,0.279199079,0.022138329,0.123990474,0.046118185,0.091959279,0.021177654,0.029975381,0.029515609,0,0.099042224,1.130576019,0.958612824,0.171963195,1.097337384,0.033238635,0.154128757,0.257961305,1,herbaceous_wetland
Davie_Potter Park,0.348394767,0.290435693,0.218759332,0.072607518,0.270063141,0,0.334741761,0.549038914,0.141789072,0.058988023,0.166087068,0.032055659,0.094783222,0.002081364,0,0.027786118,0.315888916,0.34657359,0.694816842,-0.348243252,0.410820581,-0.064246991,0.30656245,-0.357245216,1,mean_ndwi
Davie_Reflections Park,0.446551499,0.6144969,0.519976343,0.060277936,0.103563201,0,0.125372973,0.100787775,0.006985337,0.022782801,0.02212987,0.031394714,0.062600993,0.019835288,0.004093143,0.013913637,0.16192045,1.274934067,0.724567923,0.550366144,1.180590957,0.09434311,0.126435896,0.352410613,1,tree
Davie_Robbins Preserve,0.453152003,0.421708356,0.498132601,0.000451784,0.321538958,0,0.382929924,0.49945734,0.00819822,0.064777673,0.013332558,0.041590201,0.031806029,0.021687357,0.017146958,0.006002168,0.275377206,1.296699672,1.019585257,0.277114415,1.310643165,-0.013943493,0.151137771,0.294639225,1,mean_ndwi
Davie_Shenandoah Park,0.113489488,0.253074266,0.086161404,0.160008884,0.198534795,0,0.256841743,0.137235303,0.366183137,0.190618029,0.033486977,0.037882764,0.011929259,0.003390461,0.015950429,0.113073013,0.543945546,1.116670659,1.030313441,0.086357218,1.115692979,0.00097768,0.225451531,-0.129792682,1,Biodiversity
Davie_Silver Lake Park,0.861667997,0.499257235,0.126842233,0.289713219,0.235323583,0,0.35354049,0.54223033,0.024531927,0.053499244,0.119819063,0.157729538,0.168020132,0.011127462,0.003768585,0.013974262,0.140464591,1.308725337,1.299169011,0.009556326,1.309553371,-0.000828034,0.268952379,-0.223162312,1,area
Davie_Sunny Lake Bird Sanctuary,0.619016115,0.267412721,0.264443785,0.162608733,0.295899027,0,0.359999156,0.485495653,0.179081661,0.069046331,0.133548004,0.031946062,0.124316593,0.002931619,0.003317378,0.031888772,0.292656873,1.423894115,0.786841969,0.637052146,1.296556517,0.127337598,0.266720789,-0.188509627,1,area
Davie_The Park at Waverly,0.035073267,0.082392953,0.026691833,0.0323967,0.047748725,0,0.023197207,0.029471157,0.033628122,0.002348243,0.012371839,0.059487688,0.00085764,0,0.004054571,0.015977135,0.017045894,0.786426344,0.891137435,-0.104711091,0.807551654,-0.02112531,0.139635923,-0.112002632,1,tree
Davie_Veterans Park,0.215779992,0.213083591,0.178720218,0.079844915,0.215722254,0,0.255124838,0.508122175,0.078013977,0.065642774,0.181117728,0.041127476,0.075702149,0.000165775,0,0.038262195,0.390430763,1.386958443,0.613282409,0.773676034,1.294119222,0.092839221,0.328949875,-0.399248412,1,mean_ndwi
Davie_Waterford Park,0.047916933,0.075118413,0.03911554,0.042015093,0.093286855,0,0.041615939,0.028627688,0.019205158,0.001963218,0.025469825,0.045358464,0.002112369,0,0.003797489,0.020056121,0.028366025,0.978926516,0.8063589,0.172567616,0.955225017,0.023701499,0.147831796,0.212968404,1,herbaceous_wetland
Davie_Wes Griffin Park,0.104911425,0.049226014,0.050515503,0.054117331,0.148732959,0,0.060134447,0.111589737,0.055539406,0.004360973,0.054664769,0.012910476,0.075935066,0,0,0.003377348,0.083585668,1.093516638,0.503107022,0.590409616,1.074168273,0.019348365,0.244648499,-0.411122644,1,herbaceous_wetland
Davie_Westridge Park,0.258086233,0.261807917,0.158370521,0.070901122,0.147215394,0,0.0644796,0.188277679,0.005151908,0.014920844,0.059518237,0.006278017,0.003049777,0.009034405,0.000173215,0.000489598,0.238586908,1.000366511,1.112115219,-0.111748708,1.007666687,-0.007300176,0.11827259,0.267859807,1,tree
Davie_Wolf Lake Park,0.416462009,0.415518074,0.494222758,0.026930819,0.0203442,0,0.296059801,0.087739404,0.011686474,0.031818263,0.010671496,0.018519576,0.018190108,0.044338777,0.000733007,0.054079011,0.133487305,1.344550958,1.110266322,0.234284636,1.300719946,0.043831012,0.147102794,0.351629936,2,grassland
Deerfield Beach_Ada Graham-Johnson Park,0.412621661,0.446601225,0.201515781,0.01331337,0.135619793,0,0.312292483,0.271657631,0.005393228,0.061641793,0.043509235,0.047558578,0.33453895,0.010419413,0.079660003,0.120599758,0.625896585,0.693147181,0.471486272,0.221660909,0.638648834,0.054498347,0.264979624,-0.140057306,1,Biodiversity
Deerfield Beach_Branhilda Richardson-Knowles Memorial Park,0.292923564,0.266862624,0.079557751,0.206302174,0.260780196,0,0.234328334,0.175308676,0.303704174,0.029663287,0.416191437,0.080762568,0.052193872,0.013030075,0.015451699,0.018954552,0.324059109,0.34657359,0.514961598,-0.168388008,0.314092836,0.032480754,0.25308822,-0.12524843,1,Body_of_water
Deerfield Beach_Central Crystal Heights,0.282068169,0.277973186,0.147250184,0.006836576,0.145763352,0,0.564649106,0.412834139,0.010080911,0.03191625,0.009507971,0.021590098,0.437300705,0.015740576,0.026391667,0.170412136,0.331383199,-2.22E-16,-2.22E-16,-2.47E-32,0.036739138,-0.036739138,0.398744655,-0.392236289,1,mean_ndvi
Deerfield Beach_Constitution & Arboretum Park,0.430762846,0.573347194,0.174364076,0.03358951,0.076737597,0,0.36720402,0.375027928,0.024267015,0.073601016,0.038645441,0.07370593,0.269468571,0.016547535,0.035553013,0.126353148,0.632509055,1.429781779,1.116717471,0.313064308,1.348144883,0.081636896,0.218797742,0.118747736,1,Biodiversity
Deerfield Beach_Cornerstone Park,0.277608563,0.392349023,0.130414977,0,0.013241732,0,0.142634798,0.137866661,0.212670894,0.078440436,0,0.243190473,0.257984318,0.068004855,0.008370805,0.010621126,0.199592991,0.366204096,0.889172654,-0.522968558,0.416270326,-0.05006623,0.233749957,-0.211598569,1,tree
Deerfield Beach_Hillsboro Community Center,0.191607683,0.259692019,0.093151581,0.050970111,0.343505345,0,0.139023366,0.151931421,0.236459138,0.021672202,0.110914669,0.005979157,0.019139903,0.026498937,0.023978064,0.058724636,0.121049566,1.039720771,0.566860087,0.472860684,1.020824741,0.01889603,0.289112284,0.060589742,1,herbaceous_wetland
Deerfield Beach_Kirk Cottrell Pavilion,0.338102662,0.125560857,0.236232004,0.211838431,0.064922843,0,0.264921559,0.265306379,0.339403227,0.05662862,0.117270722,0.105322964,0.032081503,0.019248744,0.01888695,0.015956076,0.187964382,1.386294361,0.945255674,0.441038687,1.337156307,0.049138054,0.234578716,-0.052923445,1,Pavilion_Picnic_Area
Deerfield Beach_Mayo Howard Park,0.179195394,0.102918087,0.15625773,0.010122356,0.030255193,0,0.099459277,0.151366497,0.108921341,0.009991272,0,0.049785015,0.101462249,0.043098084,0.008903556,0.077438524,0.14232224,0.733932194,0.504813547,0.229118647,0.716760974,0.01717122,0.267444328,-0.077712937,1,area
Deerfield Beach_North Crystal Heights,0.282608282,0.391272303,0.096563725,0.008759641,0.230033902,0,0.451548537,0.377048651,0.028337426,0.044445632,0.01971655,0.038141819,0.654352405,0.017383693,0.063228724,0.262759915,0.42137739,-2.22E-16,-2.22E-16,2.47E-32,0.027447469,-0.027447469,0.2809688,-0.236973234,1,Athletic_facility
Deerfield Beach_Oveta McKeithen Recreational Complex,0.202802188,0.265675577,0.081028676,0.099695661,0.218497817,0,0.126647732,0.156741602,0.143340831,0.017858811,0.186468279,0.018765038,0.024523882,0.017682583,0.033258257,0.05261094,0.149112444,0.562335145,0.796489266,-0.234154121,0.62829903,-0.065963885,0.265083701,0.138665627,1,tree
Deerfield Beach_Pastor Willie James Ford Sr. Linear Park,0.209544411,0.207570709,0.109774133,0.020597025,0.06067538,0,0.095959262,0.117917972,0.131982787,0.036221157,0.014239335,0.078568822,0.114411705,0.026723886,0.011798092,0.026025329,0.11030762,-2.22E-16,0.730144519,-0.730144519,0.200148894,-0.200148894,0.238969148,-0.152049654,1,area
Deerfield Beach_Pioneer Park,0.184312619,0.387604911,0.102902446,0.202101739,0.235206232,0,0.386305074,0.325975074,0.311776431,0.039727002,0.423681722,0.116662383,0.051423425,0.017553488,0.042418422,0.055915823,0.254775345,1.21606218,0.845676228,0.370385952,1.14010137,0.07596081,0.216263512,0.038476869,1,Body_of_water
Deerfield Beach_Sullivan Park,0.311072181,0.191212215,0.34199154,0.212935032,0.10730883,0,0.296095665,0.157267883,0.340835374,0.037248208,0.196868302,0.219054191,0.068748607,0.01239183,0.005781979,0.015569235,0.265617995,1.308717564,0.978321271,0.330396293,1.279527299,0.029190265,0.255971027,-0.148944371,1,grassland
Deerfield Beach_Teen Center,0.20808104,0.138298447,0.272016343,0.004859656,0.018657267,0,0.137593215,0.234962655,0.091047096,0.01172655,0,0.034855673,0.154770601,0.052300747,0.014456742,0.09687264,0.238234725,0.693147181,0.462351974,0.230795207,0.649568968,0.043578213,0.224731808,0.094404511,1,grassland
Deerfield Beach_Tivoli Sand Pines Preserve,0.186775921,0.211089321,0.101374735,0.023213316,0.045375694,0,0.091028017,0.16092173,0.1742752,0.028505404,0.019683641,0.029934225,0.089201765,0.020072671,0.010293822,0.053416214,0.11708281,0.693147181,0.685856962,0.007290219,0.695342613,-0.002195432,0.22837888,-0.100994885,1,tree
Deerfield Beach_Trailhead Park,0.311855886,0.368519526,0.131038482,0.020375718,0.386293699,0,0.487753715,0.294267869,0.027892323,0.037979857,0.071105909,0.064576968,0.457561414,0.015505716,0.028588392,0.16123689,0.486559604,1.002718264,0.077979058,0.924739206,0.905107987,0.097610277,0.339381981,-0.456561036,1,mean_ndvi
Deerfield Beach_Villages of Hillsboro Park,0.231651599,0.254292656,0.098384367,0.00296342,0.018363214,0,0.119218167,0.187613396,0,0.10721762,0.046466185,0.066930928,0.050312613,0.013551961,0.03525312,0.018489789,0.20655119,1.066467777,0.949997583,0.116470194,1.066089843,0.000377934,0.131706403,0.336708607,1,tree
Fort Lauderdale_Ann Herman Park,0.230803821,0.313103896,0.075815903,0.186057701,0.234970381,0,0.208753206,0.431156624,0.057247812,0.04832797,0.041792444,0.431598485,0.190253622,0.049167053,0.000502522,0.112813717,0.453402798,0.853189085,0.876066474,-0.022877389,0.881015873,-0.027826788,0.195576526,0.112735257,1,Biodiversity
Fort Lauderdale_Annie Beck Park,0.466053976,0.338529839,0.139380439,0.002013001,0.002278278,0,0.060412207,0.096068314,0.007655104,0.012694508,0.018177466,0.035746086,0.011799262,0,0.000318117,0.001513794,0.455882426,1.331705967,1.211171681,0.120534286,1.326686488,0.005019479,0.215702761,-0.480062762,1,area
Fort Lauderdale_Bass Park,0.074118913,0.134916247,0.05588717,0.002201337,0.054390961,0,0.059379012,0.075589721,0.07924118,0.018684702,0.000593499,0.058726311,0.021927481,0.017286382,0,0.019461965,0.125728305,1.351783995,0.941393677,0.410390318,1.304613026,0.047170969,0.077110308,-0.369211377,1,tree
